id,sentence,subject_entity,object_entity,label,worker1,worker2
304,최초의 코볼 프로그램은 8월 17일 RCA 501에서 수행되었다.,"{'word': 'RCA', 'start': 4136, 'end': 4138, 'type': 'ORG'}","{'word': '코볼', 'start': 4120, 'end': 4121, 'type': 'COM'}",no_relation,no_relation,no_relation
305,"12월 6일, 7일에 동일한 코볼 프로그램(사소한 변경사항이 있긴 하지만)이 RCA 컴퓨터, Remington-Rand 유니박 컴퓨터에서 실행되어 이들의 호환성을 입증하였다.","{'word': 'RCA 컴퓨터', 'start': 4196, 'end': 4202, 'type': 'ORG'}","{'word': '코볼 프로그램', 'start': 4169, 'end': 4175, 'type': 'COM'}",no_relation,no_relation,no_relation
306,"12월 6일, 7일에 동일한 코볼 프로그램(사소한 변경사항이 있긴 하지만)이 RCA 컴퓨터, Remington-Rand 유니박 컴퓨터에서 실행되어 이들의 호환성을 입증하였다.","{'word': 'Remington-Rand 유니박 컴퓨터', 'start': 4205, 'end': 4226, 'type': 'ORG'}","{'word': '코볼 프로그램', 'start': 4169, 'end': 4175, 'type': 'COM'}",no_relation,no_relation,no_relation
307,더 많은 사람들이 프로그래밍할 수 있어야 하고 새로운 언어는 동시대 기술의 제약을 받아서는 안 된다는 데 대하여 대표자 전원이 동의하였다.,"{'word': '프로그래밍', 'start': 314, 'end': 318, 'type': 'COM'}","{'word': '기술', 'start': 342, 'end': 343, 'type': 'COM'}",no_relation,no_relation,no_relation
308,"데이터 설명, 문(文), 기존의 응용 프로그램, 사용자 경험을 조사하면서 작업이 개시되었다.","{'word': '데이터', 'start': 1161, 'end': 1163, 'type': 'COM'}","{'word': '응용 프로그램', 'start': 1179, 'end': 1185, 'type': 'COM'}",no_relation,no_relation,no_relation
309,FLOW-MATIC의 발명가 그레이스 호퍼는 또한 그 위원회에 기술 고문 역할을 하였다.,"{'word': '그레이스 호퍼', 'start': 1393, 'end': 1399, 'type': 'PER'}","{'word': 'FLOW-MATIC', 'start': 1377, 'end': 1386, 'type': 'COM'}",per:production,per:production,per:production
310,밥 베머가 발명한 IBM의 COMTRAN 언어는 그레이스 호퍼의 동료들이 만든 단기 위원회에 의해 FLOW-MATIC의 경쟁 언어로 간주되었다.,"{'word': '밥 베머', 'start': 1499, 'end': 1502, 'type': 'PER'}","{'word': 'COMTRAN', 'start': 1514, 'end': 1520, 'type': 'COM'}",per:production,per:production,per:production
311,"한 사례로 COMTRAN 설명서의 저자이자 중기 위원회 구성원이었던 로이 골드핑거가 그의 언어를 지원하고 대수식 이용을 장려하기 위해 소위원회 회의에 참석했는데, 그 뒤 그레이스 호퍼는 단기 위원회에 메모를 보내면서 영어가 기반이 되는 언어를 만들겠다는 스페리 랜드의 노력을 재차 강조했다.","{'word': '로이 골드핑거', 'start': 1744, 'end': 1750, 'type': 'PER'}","{'word': 'COMTRAN 설명서', 'start': 1712, 'end': 1722, 'type': 'COM'}",per:production,per:production,per:production
312,"제안된 이름으로는 ""BUSY"" (비즈니스 시스템: Business System), ""INFOSYL""(정보 시스템 언어: Information System Language), ""COCOSYL""(공용 컴퓨터 시스템 언어: Common Computer Systems Language)를 포함하였다 코볼(COBOL)이라는 이름은 밥 베머가 제안하였다.","{'word': '밥 베머', 'start': 2909, 'end': 2912, 'type': 'PER'}","{'word': 'COBOL', 'start': 2895, 'end': 2899, 'type': 'COM'}",per:production,per:production,per:production
313,10월에 중기 위원회는 로이 넛이 만든 FACT 언어 사양의 사본을 받았다.,"{'word': '로이 넛', 'start': 2935, 'end': 2938, 'type': 'PER'}","{'word': 'FACT 언어', 'start': 2944, 'end': 2950, 'type': 'COM'}",per:production,per:production,per:production
314,밥 베머가 발명한 IBM의 COMTRAN 언어는 그레이스 호퍼의 동료들이 만든 단기 위원회에 의해 FLOW-MATIC의 경쟁 언어로 간주되었다.,"{'word': 'IBM', 'start': 1509, 'end': 1511, 'type': 'ORG'}","{'word': 'COMTRAN', 'start': 1514, 'end': 1520, 'type': 'COM'}",org:production,org:production,org:production
315,"1960년 1월 3일 집행 위원회는 이 사양을 승인하였고 정부 인쇄소에 전달되어 ""COBOL 60""으로 인쇄되었다.","{'word': '집행 위원회', 'start': 3515, 'end': 3520, 'type': 'ORG'}","{'word': 'COBOL 60', 'start': 3549, 'end': 3556, 'type': 'COM'}",org:production,no_relation,org:production
316,"9월까지 다섯 곳 이상의 제조업체가 CODASYL (벤딕스, 컨트롤 데이터 코퍼레이션, 제너럴 일렉트릭(GE), 내셔널 캐시 레지스터, 필코)에 참여하였고 대표되는 모든 제조업체들이 코볼 컴파일러를 발표하였다.","{'word': '벤딕스', 'start': 3842, 'end': 3844, 'type': 'ORG'}","{'word': '코볼 컴파일러', 'start': 3915, 'end': 3921, 'type': 'COM'}",org:production,org:production,org:production
317,"9월까지 다섯 곳 이상의 제조업체가 CODASYL (벤딕스, 컨트롤 데이터 코퍼레이션, 제너럴 일렉트릭(GE), 내셔널 캐시 레지스터, 필코)에 참여하였고 대표되는 모든 제조업체들이 코볼 컴파일러를 발표하였다.","{'word': '컨트롤 데이터 코퍼레이션', 'start': 3847, 'end': 3859, 'type': 'ORG'}","{'word': '코볼 컴파일러', 'start': 3915, 'end': 3921, 'type': 'COM'}",org:production,org:production,org:production
318,"9월까지 다섯 곳 이상의 제조업체가 CODASYL (벤딕스, 컨트롤 데이터 코퍼레이션, 제너럴 일렉트릭(GE), 내셔널 캐시 레지스터, 필코)에 참여하였고 대표되는 모든 제조업체들이 코볼 컴파일러를 발표하였다.","{'word': '제너럴 일렉트릭(GE)', 'start': 3862, 'end': 3873, 'type': 'ORG'}","{'word': '코볼 컴파일러', 'start': 3915, 'end': 3921, 'type': 'COM'}",org:production,org:production,org:production
319,"9월까지 다섯 곳 이상의 제조업체가 CODASYL (벤딕스, 컨트롤 데이터 코퍼레이션, 제너럴 일렉트릭(GE), 내셔널 캐시 레지스터, 필코)에 참여하였고 대표되는 모든 제조업체들이 코볼 컴파일러를 발표하였다.","{'word': '내셔널 캐시 레지스터', 'start': 3876, 'end': 3886, 'type': 'ORG'}","{'word': '코볼 컴파일러', 'start': 3915, 'end': 3921, 'type': 'COM'}",org:production,org:production,org:production
320,"9월까지 다섯 곳 이상의 제조업체가 CODASYL (벤딕스, 컨트롤 데이터 코퍼레이션, 제너럴 일렉트릭(GE), 내셔널 캐시 레지스터, 필코)에 참여하였고 대표되는 모든 제조업체들이 코볼 컴파일러를 발표하였다.","{'word': '필코', 'start': 3889, 'end': 3890, 'type': 'ORG'}","{'word': '코볼 컴파일러', 'start': 3915, 'end': 3921, 'type': 'COM'}",org:production,org:production,org:production
321,GE와 IBM은 코볼을 자신들의 언어들인 GECOM과 COMTRAN에 각각 통합하였다.,"{'word': 'GE', 'start': 3931, 'end': 3932, 'type': 'ORG'}","{'word': 'GECOM', 'start': 3954, 'end': 3958, 'type': 'COM'}",org:production,org:production,org:production
322,GE와 IBM은 코볼을 자신들의 언어들인 GECOM과 COMTRAN에 각각 통합하였다.,"{'word': 'IBM', 'start': 3935, 'end': 3937, 'type': 'ORG'}","{'word': 'COMTRAN', 'start': 3961, 'end': 3967, 'type': 'COM'}",org:production,org:production,org:production
323,"반면, 인터내셔널 컴퓨터스 앤드 태뷸레이터스(International Computers and Tabulators)는 그들의 언어인 CODEL을 코볼로 대체할 예정이었다.","{'word': '인터내셔널 컴퓨터스 앤드 태뷸레이터스', 'start': 3984, 'end': 4003, 'type': 'ORG'}","{'word': 'CODEL', 'start': 4054, 'end': 4058, 'type': 'COM'}",org:production,org:production,org:production
324,그 와중에 RCA와 스페리 랜드는 코볼 컴파일러를 만드는 일을 하였다.,"{'word': 'RCA', 'start': 4082, 'end': 4084, 'type': 'ORG'}","{'word': '코볼 컴파일러', 'start': 4095, 'end': 4101, 'type': 'COM'}",org:production,org:production,org:production
325,그 와중에 RCA와 스페리 랜드는 코볼 컴파일러를 만드는 일을 하였다.,"{'word': '스페리 랜드', 'start': 4087, 'end': 4092, 'type': 'ORG'}","{'word': '코볼 컴파일러', 'start': 4095, 'end': 4101, 'type': 'COM'}",org:production,org:production,org:production
326,"이 위원회는 주로 FLOW-MATIC, AIMACO, COMTRAN이라는 프로그래밍 언어들을 조사하였다.","{'word': 'COMTRAN', 'start': 1243, 'end': 1249, 'type': 'COM'}","{'word': 'AIMACO', 'start': 1235, 'end': 1240, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
327,"이 위원회는 주로 FLOW-MATIC, AIMACO, COMTRAN이라는 프로그래밍 언어들을 조사하였다.","{'word': 'FLOW-MATIC', 'start': 1223, 'end': 1232, 'type': 'COM'}","{'word': 'AIMACO', 'start': 1235, 'end': 1240, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
328,"이 위원회는 주로 FLOW-MATIC, AIMACO, COMTRAN이라는 프로그래밍 언어들을 조사하였다.","{'word': 'COMTRAN', 'start': 1243, 'end': 1249, 'type': 'COM'}","{'word': 'FLOW-MATIC', 'start': 1223, 'end': 1232, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
329,FLOW-MATIC 언어는 특히 영향력이 있었는데 그 까닭은 그것이 내부에 구현되었기 때문이기도 하지만 그 밖의 이유로는 AMIACO가 단지 사소한 변경만으로 그것을 파생시켰기 때문이다.,"{'word': 'AMIACO', 'start': 1340, 'end': 1345, 'type': 'COM'}","{'word': 'FLOW-MATIC', 'start': 1272, 'end': 1281, 'type': 'COM'}",com:similar_tech,com:similar_technology,no_relation
330,밥 베머가 발명한 IBM의 COMTRAN 언어는 그레이스 호퍼의 동료들이 만든 단기 위원회에 의해 FLOW-MATIC의 경쟁 언어로 간주되었다.,"{'word': 'COMTRAN', 'start': 1514, 'end': 1520, 'type': 'COM'}","{'word': 'FLOW-MATIC', 'start': 1554, 'end': 1563, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
331,IDENTIFICATION DIVISION은 다음의 코드 개체를 식별하고 클래스나 인터페이스의 정의를 포함한다.,"{'word': 'IDENTIFICATION DIVISION', 'start': 25, 'end': 47, 'type': 'COM'}","{'word': '코드 개체', 'start': 54, 'end': 58, 'type': 'COM'}",com:sub_concept,no_relation,com:sub_concept
332,IDENTIFICATION DIVISION은 다음의 코드 개체를 식별하고 클래스나 인터페이스의 정의를 포함한다.,"{'word': 'IDENTIFICATION DIVISION', 'start': 25, 'end': 47, 'type': 'COM'}","{'word': '클래스', 'start': 66, 'end': 68, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
333,IDENTIFICATION DIVISION은 다음의 코드 개체를 식별하고 클래스나 인터페이스의 정의를 포함한다.,"{'word': 'IDENTIFICATION DIVISION', 'start': 25, 'end': 47, 'type': 'COM'}","{'word': '인터페이스의 정의', 'start': 71, 'end': 79, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
334,클래스와 인터페이스라는 개념은 2002년 이후로 코볼에 포함되고 있다.,"{'word': '코볼', 'start': 115, 'end': 116, 'type': 'COM'}","{'word': '인터페이스', 'start': 93, 'end': 97, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
335,클래스와 인터페이스라는 개념은 2002년 이후로 코볼에 포함되고 있다.,"{'word': '코볼', 'start': 115, 'end': 116, 'type': 'COM'}","{'word': '클래스', 'start': 88, 'end': 90, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
336,"클래스에는 클래스 메소드와 변수, 인스턴스 오브젝트를 포함하는 팩토리 오브젝트(factory object)와 인스턴스 메소드와 변수를 포함하는 인스턴스 오브젝트(instance object)들을 갖고 있다.","{'word': '클래스', 'start': 128, 'end': 130, 'type': 'COM'}","{'word': '클래스 메소드', 'start': 134, 'end': 140, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
337,"클래스에는 클래스 메소드와 변수, 인스턴스 오브젝트를 포함하는 팩토리 오브젝트(factory object)와 인스턴스 메소드와 변수를 포함하는 인스턴스 오브젝트(instance object)들을 갖고 있다.","{'word': '클래스', 'start': 128, 'end': 130, 'type': 'COM'}","{'word': '변수', 'start': 143, 'end': 144, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
338,"클래스에는 클래스 메소드와 변수, 인스턴스 오브젝트를 포함하는 팩토리 오브젝트(factory object)와 인스턴스 메소드와 변수를 포함하는 인스턴스 오브젝트(instance object)들을 갖고 있다.","{'word': '클래스', 'start': 128, 'end': 130, 'type': 'COM'}","{'word': '인스턴스 오브젝트', 'start': 147, 'end': 155, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
339,"클래스에는 클래스 메소드와 변수, 인스턴스 오브젝트를 포함하는 팩토리 오브젝트(factory object)와 인스턴스 메소드와 변수를 포함하는 인스턴스 오브젝트(instance object)들을 갖고 있다.","{'word': '팩토리 오브젝트', 'start': 163, 'end': 170, 'type': 'COM'}","{'word': '클래스 메소드', 'start': 134, 'end': 140, 'type': 'COM'}",com:sub_concept,com:similar_technology,com:sub_concept
340,"클래스에는 클래스 메소드와 변수, 인스턴스 오브젝트를 포함하는 팩토리 오브젝트(factory object)와 인스턴스 메소드와 변수를 포함하는 인스턴스 오브젝트(instance object)들을 갖고 있다.","{'word': '팩토리 오브젝트', 'start': 163, 'end': 170, 'type': 'COM'}","{'word': '인스턴스 오브젝트', 'start': 147, 'end': 155, 'type': 'COM'}",com:sub_concept,com:similar_technology,com:sub_concept
341,"클래스에는 클래스 메소드와 변수, 인스턴스 오브젝트를 포함하는 팩토리 오브젝트(factory object)와 인스턴스 메소드와 변수를 포함하는 인스턴스 오브젝트(instance object)들을 갖고 있다.","{'word': '팩토리 오브젝트', 'start': 163, 'end': 170, 'type': 'COM'}","{'word': '변수', 'start': 143, 'end': 144, 'type': 'COM'}",com:sub_concept,com:similar_technology,com:sub_concept
342,"클래스에는 클래스 메소드와 변수, 인스턴스 오브젝트를 포함하는 팩토리 오브젝트(factory object)와 인스턴스 메소드와 변수를 포함하는 인스턴스 오브젝트(instance object)들을 갖고 있다.","{'word': '클래스', 'start': 128, 'end': 130, 'type': 'COM'}","{'word': '팩토리 오브젝트', 'start': 163, 'end': 170, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
343,"클래스에는 클래스 메소드와 변수, 인스턴스 오브젝트를 포함하는 팩토리 오브젝트(factory object)와 인스턴스 메소드와 변수를 포함하는 인스턴스 오브젝트(instance object)들을 갖고 있다.","{'word': '인스턴스 오브젝트', 'start': 208, 'end': 216, 'type': 'COM'}","{'word': '인스턴스 메소드', 'start': 189, 'end': 196, 'type': 'COM'}",com:sub_concept,com:similar_technology,com:sub_concept
344,"클래스에는 클래스 메소드와 변수, 인스턴스 오브젝트를 포함하는 팩토리 오브젝트(factory object)와 인스턴스 메소드와 변수를 포함하는 인스턴스 오브젝트(instance object)들을 갖고 있다.","{'word': '클래스', 'start': 128, 'end': 130, 'type': 'COM'}","{'word': '인스턴스 메소드', 'start': 189, 'end': 196, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
345,"클래스에는 클래스 메소드와 변수, 인스턴스 오브젝트를 포함하는 팩토리 오브젝트(factory object)와 인스턴스 메소드와 변수를 포함하는 인스턴스 오브젝트(instance object)들을 갖고 있다.","{'word': '인스턴스 오브젝트', 'start': 208, 'end': 216, 'type': 'COM'}","{'word': '변수', 'start': 199, 'end': 200, 'type': 'COM'}",com:sub_concept,com:similar_technology,com:sub_concept
346,"클래스에는 클래스 메소드와 변수, 인스턴스 오브젝트를 포함하는 팩토리 오브젝트(factory object)와 인스턴스 메소드와 변수를 포함하는 인스턴스 오브젝트(instance object)들을 갖고 있다.","{'word': '클래스', 'start': 128, 'end': 130, 'type': 'COM'}","{'word': '변수', 'start': 199, 'end': 200, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
347,"클래스에는 클래스 메소드와 변수, 인스턴스 오브젝트를 포함하는 팩토리 오브젝트(factory object)와 인스턴스 메소드와 변수를 포함하는 인스턴스 오브젝트(instance object)들을 갖고 있다.","{'word': '클래스', 'start': 128, 'end': 130, 'type': 'COM'}","{'word': '인스턴스 오브젝트', 'start': 208, 'end': 216, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
348,"제네릭 프로그래밍 지원은 매개변수 방식의 클래스들을 통해 제공되며, 클래스나 인터페이스를 사용하여 예를 들 수 있다.","{'word': '제네릭 프로그래밍 지원', 'start': 267, 'end': 278, 'type': 'COM'}","{'word': '클래스', 'start': 305, 'end': 307, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
349,"제네릭 프로그래밍 지원은 매개변수 방식의 클래스들을 통해 제공되며, 클래스나 인터페이스를 사용하여 예를 들 수 있다.","{'word': '제네릭 프로그래밍 지원', 'start': 267, 'end': 278, 'type': 'COM'}","{'word': '인터페이스', 'start': 310, 'end': 314, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
350,"제네릭 프로그래밍 지원은 매개변수 방식의 클래스들을 통해 제공되며, 클래스나 인터페이스를 사용하여 예를 들 수 있다.","{'word': '제네릭 프로그래밍 지원', 'start': 267, 'end': 278, 'type': 'COM'}","{'word': '매개변수 방식의 클래스', 'start': 281, 'end': 292, 'type': 'COM'}",com:sub_concept,com:made_of,com:sub_concept
351,"오브젝트들은 특정한 종류에 제한을 두기 위해 참조용으로 저장된다. 이른바 두 종류의 메소드가 있다.: 문 (과 매우 비슷하게 동작), 인라인 메소드 호출(함수를 사용하는 것과 비슷).","{'word': '오브젝트', 'start': 333, 'end': 336, 'type': 'COM'}","{'word': '인라인 메소드 호출', 'start': 408, 'end': 417, 'type': 'COM'}",com:sub_concept,no_relation,com:sub_concept
352,"이른바 두 종류의 메소드가 있다.: 문 (과 매우 비슷하게 동작), 인라인 메소드 호출(함수를 사용하는 것과 비슷).","{'word': '메소드', 'start': 380, 'end': 382, 'type': 'COM'}","{'word': '인라인 메소드 호출', 'start': 408, 'end': 417, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
353,"코볼은 메소드를 숨기는 방식은 제공하지 않는다. 클래스 데이터는 숨길 수 있지만, 사용자가 그것에 접근하지 못하도록 절 없이 선언한 경우에야 가능. 메소드 오버로드는 코볼 2014에 추가되었다.","{'word': '코볼', 'start': 517, 'end': 518, 'type': 'COM'}","{'word': '클래스 데이터', 'start': 544, 'end': 550, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
354,"클래스 데이터는 숨길 수 있지만, 사용자가 그것에 접근하지 못하도록 절 없이 선언한 경우에야 가능. 메소드 오버로드는 코볼 2014에 추가되었다.","{'word': '코볼 2014', 'start': 610, 'end': 616, 'type': 'COM'}","{'word': '메소드 오버로드', 'start': 600, 'end': 607, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
355,ENVIRONMENT DIVISION에는 CONFIGURATION SECTION과 INPUT-OUTPUT SECTION을 포함한다.,"{'word': 'ENVIRONMENT DIVISION', 'start': 648, 'end': 667, 'type': 'COM'}","{'word': 'CONFIGURATION SECTION', 'start': 671, 'end': 691, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
356,ENVIRONMENT DIVISION에는 CONFIGURATION SECTION과 INPUT-OUTPUT SECTION을 포함한다.,"{'word': 'ENVIRONMENT DIVISION', 'start': 648, 'end': 667, 'type': 'COM'}","{'word': 'INPUT-OUTPUT SECTION', 'start': 694, 'end': 713, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
357,"CONFIGURATION SECTION은 통화 기호, 로케일, 문자 집합과 같은 변수 기능들을 지정하는데 사용한다.","{'word': 'CONFIGURATION SECTION', 'start': 722, 'end': 742, 'type': 'COM'}","{'word': '통화 기호', 'start': 745, 'end': 749, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
358,"CONFIGURATION SECTION은 통화 기호, 로케일, 문자 집합과 같은 변수 기능들을 지정하는데 사용한다.","{'word': '변수 기능', 'start': 767, 'end': 771, 'type': 'COM'}","{'word': '통화 기호', 'start': 745, 'end': 749, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
359,"CONFIGURATION SECTION은 통화 기호, 로케일, 문자 집합과 같은 변수 기능들을 지정하는데 사용한다.","{'word': 'CONFIGURATION SECTION', 'start': 722, 'end': 742, 'type': 'COM'}","{'word': '로케일', 'start': 752, 'end': 754, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
360,"CONFIGURATION SECTION은 통화 기호, 로케일, 문자 집합과 같은 변수 기능들을 지정하는데 사용한다.","{'word': '변수 기능', 'start': 767, 'end': 771, 'type': 'COM'}","{'word': '로케일', 'start': 752, 'end': 754, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
361,"CONFIGURATION SECTION은 통화 기호, 로케일, 문자 집합과 같은 변수 기능들을 지정하는데 사용한다.","{'word': 'CONFIGURATION SECTION', 'start': 722, 'end': 742, 'type': 'COM'}","{'word': '문자 집합', 'start': 757, 'end': 761, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
362,"CONFIGURATION SECTION은 통화 기호, 로케일, 문자 집합과 같은 변수 기능들을 지정하는데 사용한다.","{'word': '변수 기능', 'start': 767, 'end': 771, 'type': 'COM'}","{'word': '문자 집합', 'start': 757, 'end': 761, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
363,"CONFIGURATION SECTION은 통화 기호, 로케일, 문자 집합과 같은 변수 기능들을 지정하는데 사용한다.","{'word': 'CONFIGURATION SECTION', 'start': 722, 'end': 742, 'type': 'COM'}","{'word': '변수 기능', 'start': 767, 'end': 771, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
364,"코볼은 세 개의 파일 포맷, 즉 오거나이제이션(organization)을 지원한다: 순차(sequential), 색인(indexed), 상대(relative). 순차 파일에서 레코드들은 연속적이며 순차적으로 가로질러야 하는데, 이는 마치 연결 리스트와 비슷하다.","{'word': '코볼', 'start': 825, 'end': 826, 'type': 'COM'}","{'word': '파일 포맷', 'start': 834, 'end': 838, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
365,"코볼은 세 개의 파일 포맷, 즉 오거나이제이션(organization)을 지원한다: 순차(sequential), 색인(indexed), 상대(relative). 순차 파일에서 레코드들은 연속적이며 순차적으로 가로질러야 하는데, 이는 마치 연결 리스트와 비슷하다.","{'word': '파일 포맷', 'start': 834, 'end': 838, 'type': 'COM'}","{'word': '오거나이제이션', 'start': 843, 'end': 849, 'type': 'COM'}",com:sub_concept,com:alternative_names,com:sub_concept
366,"코볼은 세 개의 파일 포맷, 즉 오거나이제이션(organization)을 지원한다: 순차(sequential), 색인(indexed), 상대(relative). 순차 파일에서 레코드들은 연속적이며 순차적으로 가로질러야 하는데, 이는 마치 연결 리스트와 비슷하다.","{'word': '파일 포맷', 'start': 834, 'end': 838, 'type': 'COM'}","{'word': '순차', 'start': 872, 'end': 873, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
367,"코볼은 세 개의 파일 포맷, 즉 오거나이제이션(organization)을 지원한다: 순차(sequential), 색인(indexed), 상대(relative). 순차 파일에서 레코드들은 연속적이며 순차적으로 가로질러야 하는데, 이는 마치 연결 리스트와 비슷하다.","{'word': '파일 포맷', 'start': 834, 'end': 838, 'type': 'COM'}","{'word': '색인', 'start': 888, 'end': 889, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
368,"코볼은 세 개의 파일 포맷, 즉 오거나이제이션(organization)을 지원한다: 순차(sequential), 색인(indexed), 상대(relative). 순차 파일에서 레코드들은 연속적이며 순차적으로 가로질러야 하는데, 이는 마치 연결 리스트와 비슷하다.","{'word': '파일 포맷', 'start': 834, 'end': 838, 'type': 'COM'}","{'word': '상대', 'start': 901, 'end': 902, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
369,"코볼은 세 개의 파일 포맷, 즉 오거나이제이션(organization)을 지원한다: 순차(sequential), 색인(indexed), 상대(relative). 순차 파일에서 레코드들은 연속적이며 순차적으로 가로질러야 하는데, 이는 마치 연결 리스트와 비슷하다.","{'word': '순차 파일', 'start': 915, 'end': 919, 'type': 'COM'}","{'word': '레코드', 'start': 923, 'end': 925, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
370,색인 파일들은 하나 이상의 색인을 갖고 있어서 레코드들이 임의 접근을 가능하게 하고 이들에 저장을 가능케 한다.,"{'word': '색인 파일', 'start': 972, 'end': 976, 'type': 'COM'}","{'word': '색인', 'start': 987, 'end': 988, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
371,각 레코드는 고유 키를 가지고 있어야 하지만 다른 대안이 되는 레코드 키들은 꼭 고유하지 않아도 된다.,"{'word': '레코드', 'start': 1037, 'end': 1039, 'type': 'COM'}","{'word': '고유 키', 'start': 1042, 'end': 1045, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
372,"색인 파일들의 구현체들은 업체에 따라 다르지만, C?ISAM와 VSAM과 같은 공통 구현체들은 IBM의 ISAM에 기반을 두고 있다.","{'word': '색인 파일', 'start': 1093, 'end': 1097, 'type': 'COM'}","{'word': '구현체', 'start': 1101, 'end': 1103, 'type': 'COM'}",com:sub_concept,no_relation,com:sub_concept
373,색인 파일들과 비슷한 상대 파일들은 고유 레코드 키를 가지고 있으나 대안 키들이 존재하지는 않는다.,"{'word': '상대 파일', 'start': 1180, 'end': 1184, 'type': 'COM'}","{'word': '고유 레코드 키', 'start': 1188, 'end': 1195, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
374,"상대 레코드의 키는 서열적인 위치를 지니는데, 이를테면 10번째 레코드는 10의 키를 가진다.","{'word': '10번째 레코드', 'start': 1255, 'end': 1262, 'type': 'COM'}","{'word': '10의 키', 'start': 1265, 'end': 1269, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
375,공통 비표준 확장으로 줄 단위의 순차 방식(line sequential organization)이 있으며 텍스트 파일을 처리하는데 쓰인다.,"{'word': '공통 비표준 확장', 'start': 1360, 'end': 1368, 'type': 'COM'}","{'word': '줄 단위의 순차 방식', 'start': 1372, 'end': 1382, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
376,파일 안의 레코드들은 새 줄 단위로 끝을 맺으며 그 길이는 다양하다.,"{'word': '파일', 'start': 1438, 'end': 1439, 'type': 'COM'}","{'word': '레코드', 'start': 1444, 'end': 1446, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
377,"DATA DIVISION은 여섯 개의 섹션으로 나뉘며 각기 다른 항목들을 선언한다. 파일 레코드의 경우 FILE SECTION, 정적 변수의 경우 WORKING-STORAGE SECTION, 매개변수와 반환값의 경우 LINKAGE SECTION, 텍스트 기반 사용자 인터페이스의 경우 REPORT SECTION과 SCREEN SECTION이 있다.","{'word': 'DATA DIVISION', 'start': 1477, 'end': 1489, 'type': 'COM'}","{'word': 'FILE SECTION', 'start': 1535, 'end': 1546, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
378,"DATA DIVISION은 여섯 개의 섹션으로 나뉘며 각기 다른 항목들을 선언한다. 파일 레코드의 경우 FILE SECTION, 정적 변수의 경우 WORKING-STORAGE SECTION, 매개변수와 반환값의 경우 LINKAGE SECTION, 텍스트 기반 사용자 인터페이스의 경우 REPORT SECTION과 SCREEN SECTION이 있다.","{'word': 'DATA DIVISION', 'start': 1477, 'end': 1489, 'type': 'COM'}","{'word': 'WORKING-STORAGE SECTION', 'start': 1559, 'end': 1581, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
