id,sentence,subject_entity,object_entity,label
79,"귀도 반 로섬이 1990년에 파이썬을 출시하였고, 래스무스 러도르프가 1994년에 PHP를 출시하였으며, 역시 1994년 썬마이크로시스템즈에서 자바가 나왔다.","{'word': '귀도 반 로섬', 'start': 2173, 'end': 2179, 'type': 'PER'}","{'word': '파이썬', 'start': 2189, 'end': 2191, 'type': 'COM'}",per:production
80,원본 프로토타입에서 복제된 객체로 포인터는 보이지 않는다.,"{'word': '원본 프로토타입', 'start': 2607, 'end': 2614, 'type': 'COM'}","{'word': '포인터', 'start': 2626, 'end': 2628, 'type': 'COM'}",no_relation
81,바이트코드 컴파일러는 소스 코드를 중간언어인 바이트코드로 변환한다.,"{'word': '컴파일러', 'start': 512, 'end': 515, 'type': 'COM'}","{'word': '바이트코드', 'start': 531, 'end': 535, 'type': 'COM'}",no_relation
82,그래서 C++의 포인터와 같은 쓰임새를 C#으로 이식할 수 없는 경우가 상당히 많다.,"{'word': 'C++', 'start': 2192, 'end': 2194, 'type': 'COM'}","{'word': 'C#', 'start': 2210, 'end': 2211, 'type': 'COM'}",no_relation
83,객체 지향 프로그래밍()은 컴퓨터 프로그래밍의 패러다임 중 하나이다.,"{'word': '컴퓨터 프로그래밍', 'start': 15, 'end': 23, 'type': 'COM'}","{'word': '객체 지향 프로그래밍', 'start': 0, 'end': 10, 'type': 'COM'}",com:sub_concept
84,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다.","{'word': '운영 체제 개발사', 'start': 2337, 'end': 2345, 'type': 'ORG'}","{'word': '자바 VM', 'start': 2385, 'end': 2389, 'type': 'COM'}",org:production
85,"다이렉트엑스는 마이크로소프트 윈도우, 세가, 드림캐스트, 마이크로소프트 엑스박스 및 엑스박스 360을 위한 비디오 게임 개발에 널리 쓰인다.","{'word': '다이렉트엑스', 'start': 74, 'end': 79, 'type': 'COM'}","{'word': '드림캐스트', 'start': 99, 'end': 103, 'type': 'COM'}",no_relation
86,"또 다른 정의에 따르면, 프로그램이 함수형 프로그래밍 언어, 논리형 프로그래밍 언어, 혹은 제한형 프로그래밍 언어로 쓰인 경우에 ""선언형""이라고 한다.","{'word': '프로그램', 'start': 432, 'end': 435, 'type': 'COM'}","{'word': '제한형 프로그래밍 언어', 'start': 469, 'end': 480, 'type': 'COM'}",com:made_of
87,"설계 과정이 효과적인지에 대한 의구심이 있었다. (가끔은 코볼에 참여한 사람들까지도) 단기 위원회 구성원 호워드 브롬버그는 개발 과정에서 통제가 거의 없었으며 ""소속 인원의 지속성이 없고 ... 재능의 부족으로 홍역을 치렀다""고 말했다.","{'word': '단기 위원회', 'start': 2944, 'end': 2949, 'type': 'ORG'}","{'word': '호워드 브롬버그', 'start': 2955, 'end': 2962, 'type': 'ORG'}",no_relation
88,소스를 한 번 읽고 번역하여 바로 출력물을 내놓는 컴파일러도 있지만 여러 가지 목적을 위해 중간 결과를 만들어 그 결과를 다시 최종 결과로 출력하는 컴파일러도 있다.,"{'word': '컴파일러', 'start': 2264, 'end': 2267, 'type': 'COM'}","{'word': '출력물', 'start': 2255, 'end': 2257, 'type': 'COM'}",no_relation
89,"이런 점은 구조적 프로그래밍 운동에서 나온 것은 아니지만, 이런 구조들은 중앙 처리 장치의 명령 주기뿐만 아니라 튜링 기계의 동작을 설명하는 데 충분하다.","{'word': '중앙 처리 장치', 'start': 1325, 'end': 1332, 'type': 'COM'}","{'word': '명령 주기', 'start': 1335, 'end': 1339, 'type': 'COM'}",com:sub_concept
90,"그러나 서로 다른 CPU 아키텍처가 등장할 때마다 매번 똑같은 프로그램을 서로 다른 어셈블리어로 작성하는 비용이 커지면서, 고급 프로그래밍 언어의 필요성이 대두되었다.","{'word': '어셈블리어', 'start': 707, 'end': 711, 'type': 'COM'}","{'word': '고급 프로그래밍 언어', 'start': 729, 'end': 739, 'type': 'COM'}",no_relation
91,"코볼 프로그램은 4개의 구역으로 나뉜다: IDENTIFICATION DIVISION, ENVIRONMENT DIVISION, DATA DIVISION, PROCEDURE DIVISION. IDENTIFICATION DIVISION은 소스 요소의 이름과 종류를 정의하며 여기서 클래스와 인터페이스가 지정된다.","{'word': 'IDENTIFICATION DIVISION', 'start': 650, 'end': 672, 'type': 'COM'}","{'word': '인터페이스', 'start': 704, 'end': 708, 'type': 'COM'}",com:sub_concept
92,"많은 프로토타입기반 체계가 실행시간에 프로토타입을 대체하기 쉬우나, 클래스기반 객체지향 체계에서는 최초의 동적 객체지향 체계인 스몰토크와 같이 프로그램의 실행 중에 클래스를 바꿀 수 있는 것은 몇 가지 되지 않는다.","{'word': '프로토타입기반 체계', 'start': 842, 'end': 851, 'type': 'COM'}","{'word': '클래스기반 객체지향 체계', 'start': 877, 'end': 889, 'type': 'COM'}",no_relation
93,"각각의 언어별로 익스프레스 에디션이 있으며 웹 전문 개발 도구인 웹 디벨로퍼 익스프레스, SQL 서버 2005 익스프레스 에디션, MSDN 라이브러리 익스프레스 에디션을 다운로드할 수 있다.","{'word': '웹 디벨로퍼 익스프레스', 'start': 3138, 'end': 3149, 'type': 'COM'}","{'word': 'SQL 서버 2005 익스프레스 에디션', 'start': 3152, 'end': 3172, 'type': 'COM'}",com:similar_technology
94,"1974년, 그의 논문, ""GOTO문이 포함된 구조적 프로그래밍""에서 직접적인 분기를 하여 입증가능성을 희생시키지 않으면서도 더 간결하고 효율적인 코드를 작성할 수 있는 몇 가지 예제를 보였다.","{'word': 'GOTO문이 포함된 구조적 프로그래밍', 'start': 2292, 'end': 2311, 'type': 'COM'}","{'word': '1974년', 'start': 2277, 'end': 2281, 'type': 'DAT'}",com:date_of_produced
95,"함수형 프로그래밍은 1930년대에 계산가능성, 결정문제, 함수정의, 함수응용과 재귀를 연구하기 위해 개발된 형식체계인 람다 대수에 근간을 두고 있다.","{'word': '람다 대수', 'start': 263, 'end': 267, 'type': 'COM'}","{'word': '1930년대', 'start': 208, 'end': 213, 'type': 'DAT'}",com:date_of_produced
96,특히 자바 가상 머신 위에서 동적인 스크립트 언어가 널리 쓰이게 되면서 자바(프로그래밍 언어)에서는 동적 타입 언어()를 지원하기 위한 추가 명령과 API가 추가되었다.,"{'word': '프로그래밍 언어', 'start': 1049, 'end': 1056, 'type': 'COM'}","{'word': '자바', 'start': 1046, 'end': 1047, 'type': 'COM'}",com:sub_concept
97,이것은 Java 와 다르고 C 와 C++ 처럼 (string[] args) 가 붙지 않으며 보통 빈칸이다.,"{'word': 'Java', 'start': 395, 'end': 398, 'type': 'COM'}","{'word': 'C++', 'start': 410, 'end': 412, 'type': 'COM'}",no_relation
98,"코볼 표준들은 수차례 지연으로 인해 고통을 받아왔다: 코볼-85는 희망했던 날보다 5년은 더 늦었고 COBOL 2002도 5년이 늦었으며, COBOL 2014는 6년이 늦었다.","{'word': 'COBOL 2014', 'start': 3107, 'end': 3116, 'type': 'COM'}","{'word': '코볼 표준', 'start': 3029, 'end': 3033, 'type': 'COM'}",no_relation
99,"레코드와 파일 구조는 PL/I과 파스칼에 영향을 주었고, 절은 파스칼의 변종 레코드의 이전 것이었다.","{'word': '파스칼', 'start': 3326, 'end': 3328, 'type': 'COM'}","{'word': '파일 구조', 'start': 3313, 'end': 3317, 'type': 'COM'}",com:prior_technology
100,비주얼 스튜디오 6.0의 비주얼 베이직 6.0이 대부분의 비주얼 베이직 프로그래머가 알고 있는 것이다.,"{'word': '비주얼 스튜디오 6.0', 'start': 625, 'end': 636, 'type': 'COM'}","{'word': '비주얼 베이직 6.0', 'start': 639, 'end': 649, 'type': 'COM'}",com:sub_concept
101,"플랫폼 별로 가상 머신을 개발하는 과정은 컴파일러를 만드는 것보다 간단한데, 그 이유는","{'word': '플랫폼', 'start': 1136, 'end': 1138, 'type': 'COM'}","{'word': '컴파일러', 'start': 1159, 'end': 1162, 'type': 'COM'}",no_relation
102,람다 기호는 (후술할) 추상화 연산을 나타내는 기호이다.,"{'word': '기호', 'start': 2029, 'end': 2030, 'type': 'COM'}","{'word': '람다 기호', 'start': 2003, 'end': 2007, 'type': 'COM'}",com:sub_concept
103,"Hope같은 최초의 순수 함수형 언어는 상업적 소프트웨어 개발보다는 학계에서 많은 관심을 받았다. 하지만 커먼 리스프, 스킴, ISLISP, 클로져, Racket, 얼랭, OCaml, 하스켈, 스칼라, F# 같은 주요 함수형 언어들은 광범위한 기관에서 산업적이고 상업적인 응용 프로그램 개발에 사용되고 있다.","{'word': '함수형 언어', 'start': 761, 'end': 766, 'type': 'COM'}","{'word': 'ISLISP', 'start': 710, 'end': 715, 'type': 'COM'}",com:sub_concept
104,최초의 인터프리트 방식의 고급 언어는 리스프였다.,"{'word': '고급 언어', 'start': 934, 'end': 938, 'type': 'COM'}","{'word': '리스프', 'start': 941, 'end': 943, 'type': 'COM'}",com:sub_concept
105,"게다가 MFC의 문서/뷰 프레임워크는 데이터 모델과 유저 인터페이스, 제어 로직을 분리한다는 MVC 디자인을 자연스럽게 만들어준다.","{'word': 'MVC 디자인', 'start': 1248, 'end': 1254, 'type': 'COM'}","{'word': '데이터 모델', 'start': 1217, 'end': 1222, 'type': 'COM'}",com:sub_concept
106,"Go가 처음 런칭되었을 때는 실무적인 소프트웨어를 만들기에는 준비가 좀 덜 된 상태였지만, 2010년 5월 롭 파이크는 구글에서 실제로 사용되고 있는 부분이 있다고 공개적으로 알리게 되었다.","{'word': '소프트웨어', 'start': 760, 'end': 764, 'type': 'COM'}","{'word': '구글', 'start': 806, 'end': 807, 'type': 'COM'}",no_relation
107,"VCR, DVD 플레이어, 전자레인지와 같은 임베디드 시스템에서는 응용 소프트웨어와 운영 체제 소프트웨어를 구별하기 어려울 수도 있다.","{'word': '응용 소프트웨어', 'start': 919, 'end': 926, 'type': 'COM'}","{'word': '운영 체제 소프트웨어', 'start': 929, 'end': 939, 'type': 'COM'}",no_relation
108,"예를 들어 임베디드 개발 시 리눅스 커널을 포팅하고, 해당 리눅스 시스템에 gdb-server를 설치하면 다른 환경에서 이를 통해 응용 프로그램을 디버깅 할 수 있다.","{'word': '임베디드', 'start': 5426, 'end': 5429, 'type': 'COM'}","{'word': '응용 프로그램', 'start': 5493, 'end': 5499, 'type': 'COM'}",no_relation
109,"윈도우 10 운영 체제를 위한 기술을 제공하며, 닷넷 프레임워크 4.6에 대응한다.","{'word': '윈도우 10 운영 체제', 'start': 4464, 'end': 4475, 'type': 'COM'}","{'word': '닷넷 프레임워크 4.6', 'start': 4491, 'end': 4502, 'type': 'COM'}",no_relation
110,거꾸로 기계어를 어셈블리어로 바꾸는 것은 “역(逆)어셈블러”(disassembler)이다.,"{'word': 'disassembler', 'start': 695, 'end': 706, 'type': 'COM'}","{'word': '역(逆)어셈블러', 'start': 685, 'end': 692, 'type': 'COM'}",com:alternative_names
111,"이 중 인터프리트 방식은 실행 중 프로그래밍 언어를 읽어가면서 해당 기능에 대응하는 기계어 코드를 실행하며, 반면 정적 컴파일은 실행하기 전에 프로그램 코드를 기계어로 번역한다.","{'word': '인터프리트 방식', 'start': 134, 'end': 141, 'type': 'COM'}","{'word': '기계어 코드', 'start': 177, 'end': 182, 'type': 'COM'}",no_relation
112,"예를 들어서 C++는 절차적 프로그래밍, 객체기반 프로그래밍, 객체지향 프로그래밍, 제네릭 프로그래밍의 요소들을 지원하도록 설계되었다.","{'word': '절차적 프로그래밍', 'start': 1211, 'end': 1219, 'type': 'COM'}","{'word': 'C++', 'start': 1206, 'end': 1208, 'type': 'COM'}",com:made_of
113,1990년대 중반 이후로 각광받고 있는 객체 지향 언어는 자바로 가전 제품에 사용될 소프트웨어의 개발 목적으로 썬 마이크로시스템즈의 제임스 고슬링에 의하여 고안된 언어이다.,"{'word': '제임스 고슬링', 'start': 2292, 'end': 2298, 'type': 'PER'}","{'word': '자바', 'start': 2250, 'end': 2251, 'type': 'COM'}",per:production
114,"Microsoft DirectX()는 멀티미디어, 특히 게임 프로그래밍에서 마이크로소프트 플랫폼에서 작업을 위한 API의 집합이다.","{'word': 'Microsoft DirectX', 'start': 0, 'end': 16, 'type': 'COM'}","{'word': '게임 프로그래밍', 'start': 31, 'end': 38, 'type': 'COM'}",no_relation
115,이러한 공개 소프트웨어 단체의 움직임에 따라 썬 마이크로시스템즈에서도 자사의 자바 가상 머신 및 개발 도구 킷을 오픈 소스 정책에 맞추어 공개한 상황이다.,"{'word': '썬 마이크로시스템즈', 'start': 2536, 'end': 2545, 'type': 'ORG'}","{'word': '개발 도구 킷', 'start': 2565, 'end': 2571, 'type': 'COM'}",org:production
116,메서드와 속성은 대응되는 것으로 중복된다.,"{'word': '메서드', 'start': 2707, 'end': 2709, 'type': 'COM'}","{'word': '속성', 'start': 2712, 'end': 2713, 'type': 'COM'}",no_relation
117,그 뒤로 코볼-85는 내재형 하위 프로그램(nested subprogram)을 추가하여 프로그래머들이 하위 프로그램들을 숨길 수 있게 하였다.,"{'word': '코볼-85', 'start': 991, 'end': 995, 'type': 'COM'}","{'word': '내재형 하위 프로그램', 'start': 998, 'end': 1008, 'type': 'COM'}",com:sub_concept
118,하스켈 98 언어 표준은 1999년 1월 〈하스켈 98 보고서〉()라는 이름으로 정식 공개되었다.,"{'word': '하스켈 98 언어 표준', 'start': 586, 'end': 597, 'type': 'COM'}","{'word': '1999년 1월', 'start': 600, 'end': 607, 'type': 'DAT'}",com:date_of_produced
119,여러가지 부류가 있고 특성 별로 나누어 lib 파일로 코드를 제공하고 헤더파일로 선언을 알 수 있다.,"{'word': 'lib 파일', 'start': 3675, 'end': 3680, 'type': 'COM'}","{'word': '헤더파일', 'start': 3692, 'end': 3695, 'type': 'COM'}",no_relation
120,"이는 시스템의 신뢰도를 높이기 위한 중요한 기능이며, 미 국방성 프로젝트가 중요시 하는 신뢰도를 증가시키기 위한 필수적인 기능으로 볼 수 있다. 하지만 에이다는 큰 단점을 가지고 있었는데, 상속의 개념을 언어에 반영하지 않았다.","{'word': '에이다', 'start': 1601, 'end': 1603, 'type': 'COM'}","{'word': '상속', 'start': 1622, 'end': 1623, 'type': 'POH'}",no_relation
121,"참고로 자바 플랫폼은 자바 SE, 자바 EE, 자바 ME, 자바 카드로 구분되나 자바 가상 머신 규격은 이 분류와 일치하지는 않는다.","{'word': '자바 플랫폼', 'start': 1544, 'end': 1549, 'type': 'COM'}","{'word': '자바 SE', 'start': 1552, 'end': 1556, 'type': 'COM'}",com:sub_concept
122,최초의 시스템은 스티븐 클레이니와 존 버클리 로서가 클리네-로저 역설을 제창하면서 1935년 논리적 모순을 보이기 위해 도입됐다.,"{'word': '최초의 시스템', 'start': 818, 'end': 824, 'type': 'COM'}","{'word': '1935년', 'start': 864, 'end': 868, 'type': 'DAT'}",com:date_of_produced
123,동적 바인딩은 프로그램의 한 개체나 기호를 실행 과정에 여러 속성이나 연산에 바인딩함으로써 다형 개념을 실현한다.,"{'word': '동적 바인딩', 'start': 3719, 'end': 3724, 'type': 'COM'}","{'word': '기호', 'start': 3739, 'end': 3740, 'type': 'POH'}",no_relation
124,Go를 이용해 프로그램들이 서로 소통하면서 상태를 공유하는 동시성(concurrency) 프로그램을 쉽게 만들 수 있다.,"{'word': '동시성', 'start': 1867, 'end': 1869, 'type': 'COM'}","{'word': 'concurrency', 'start': 1871, 'end': 1881, 'type': 'COM'}",com:alternative_names
